"country","year","gdp_growth","gdp_nominal","gdp_per_capita_nominal","gdp_ppp","gdp_per_capita_ppp","gdp_ppp_share"
"ZMB",2020,-2.8,18.138,958.265,60.176,3179.265,0.043
"ZMB",2021,6.2,22.096,1134.713,68.672,3526.507,0.044
"ZMB",2022,5.2,29.122,1454.826,77.43,3868.085,0.045
"ZMB",2023,5.4,28.163,1369.129,84.545,4110.186,0.046
"ZMB",2024,2.3,25.913,1226.095,88.56,4190.267,0.046
"ZMB",2025,6.6,31.832,1466.458,96.136,4428.822,0.047
"ZMB",2026,5.9,36.811,1651.743,103.653,4651.068,0.048
"ZMB",2027,5.6,41.141,1798.6,111.437,4871.729,0.049
"ZMB",2028,5.1,44.482,1895.31,119.269,5081.901,0.05
"ZMB",2029,4.9,47.826,1986.961,127.401,5293.01,0.051
"ZWE",1990,NA,10.143,1036.512,NA,NA,NA
"ZWE",1991,NA,9.45,936.243,NA,NA,NA
"ZWE",1992,NA,7.793,748.634,NA,NA,NA
"ZWE",1993,NA,7.569,702.424,NA,NA,NA
"ZWE",1994,NA,7.959,714.016,NA,NA,NA
"ZWE",1995,NA,8.263,717.076,NA,NA,NA
"ZWE",1996,NA,10.117,849.858,NA,NA,NA
"ZWE",1997,NA,10.386,881.204,NA,NA,NA
"ZWE",1998,NA,12.099,1029.18,33.068,2812.986,0.075
"ZWE",1999,-1.1,11.768,1003.813,33.164,2828.804,0.071
"ZWE",2000,-4.2,11.34,969.803,32.48,2777.836,0.065
"ZWE",2001,-0.5,11.243,964.06,33.061,2834.765,0.063
"ZWE",2002,-7.7,10.734,922.858,30.988,2664.11,0.057
"ZWE",2003,-16.2,9.573,822.455,26.473,2274.309,0.046
"ZWE",2004,-6.3,9.465,806.88,25.48,2172.226,0.041
"ZWE",2005,-7.4,9.045,764.616,24.331,2056.724,0.036
"ZWE",2006,-3.6,8.141,677.867,24.189,2014.11,0.033
"ZWE",2007,-3.4,7.784,646.544,24,1993.349,0.03
"ZWE",2008,-16.3,6.707,553.364,20.469,1688.888,0.025
"ZWE",2009,7.4,9.666,790.335,22.119,1808.571,0.027
"ZWE",2010,20,12.042,975.823,26.856,2176.304,0.031
"ZWE",2011,14.2,14.102,1131.829,31.301,2512.216,0.034
"ZWE",2012,16.7,17.115,1310.354,37.192,2847.536,0.038
"ZWE",2013,2.1,19.091,1421.549,38.608,2874.793,0.038
"ZWE",2014,2.4,19.496,1414.992,40.223,2919.43,0.037
"ZWE",2015,1.8,19.963,1418.306,41.346,2937.466,0.037
"ZWE",2016,0.8,20.549,1429.829,42.053,2926.183,0.036
"ZWE",2017,5.2,22.04,1502.576,45.034,3070.167,0.036
"ZWE",2018,5,36.922,2466.78,42.489,2838.724,0.032
"ZWE",2019,-6.3,26.033,1705.022,49.645,3251.507,0.036
"ZWE",2020,-7.8,26.878,1725.017,54.53,3499.647,0.039
"ZWE",2021,8.5,36.016,2264.653,66.518,4182.605,0.043
"ZWE",2022,6.1,32.527,2004.28,75.636,4660.594,0.044
"ZWE",2023,5.3,35.231,2119.318,82.541,4965.194,0.045
"ZWE",2024,2,35.919,2113.811,86.162,5070.606,0.044
"ZWE",2025,6,36.933,2127.493,93.032,5359.007,0.045
"ZWE",2026,4.5,37.189,2097.713,99.038,5586.354,0.046
"ZWE",2027,3.5,38.064,2102.496,104.437,5768.586,0.046
"ZWE",2028,3.5,38.692,2092.745,110.036,5951.595,0.046
"ZWE",2029,3.5,39.333,2083.147,115.938,6140.28,0.047
"ATG",1980,8.2,0.132,1935.022,0.234,3425.449,0.002
"ATG",1981,3.8,0.149,2199.721,0.266,3923.34,0.002
"ATG",1982,-0.1,0.166,2479.206,0.283,4210.56,0.002
"ATG",1983,5.4,0.185,2793.833,0.309,4677.424,0.002
"ATG",1984,10.2,0.212,3259.644,0.353,5426.306,0.002
"ATG",1985,7.6,0.246,3848.686,0.392,6128.351,0.002
"ATG",1986,11.5,0.298,4730.432,0.446,7093.21,0.002
"ATG",1987,6.6,0.347,5611.664,0.488,7887.494,0.002
"ATG",1988,5.2,0.411,6756.454,0.531,8721.335,0.002
"ATG",1989,5.3,0.455,7544.287,0.581,9627.261,0.002
"ATG",1990,3,0.479,7942.365,0.621,10298.445,0.002
"ATG",1991,2.2,0.504,8299.523,0.656,10790.348,0.002
"ATG",1992,1.2,0.525,8502.543,0.678,10984.248,0.002
"ATG",1993,5.3,0.566,8956.336,0.731,11576.621,0.002
"ATG",1994,6.7,0.625,9647.035,0.797,12294.397,0.002
"ATG",1995,-4.4,0.616,9257.311,0.778,11688.965,0.002
"ATG",1996,6.6,0.679,9930.047,0.844,12346.657,0.002
"ATG",1997,5.5,0.734,10442.982,0.906,12882.321,0.002
"ATG",1998,4.7,0.79,10931.597,0.959,13280.522,0.002
"ATG",1999,3.7,0.836,11285.796,1.009,13630.748,0.002
"ATG",2000,6.2,0.901,11912.539,1.096,14497.861,0.002
"ATG",2001,-4.5,0.878,11413.194,1.07,13912.847,0.002
"ATG",2002,1,0.898,11562.337,1.097,14131.021,0.002
"ATG",2003,6.1,0.948,12089.419,1.187,15140.058,0.002
"ATG",2004,5.8,1.026,12957.491,1.289,16280.935,0.002
"ATG",2005,6.5,1.144,14295.184,1.416,17697.314,0.002
"ATG",2006,12.7,1.304,16122.047,1.645,20345.765,0.002
"ATG",2007,9.3,1.487,18196.388,1.847,22597.388,0.002
"ATG",2008,0,1.558,18842.054,1.882,22771.223,0.002
"ATG",2009,-12,1.386,16579.504,1.667,19938.947,0.002
"ATG",2010,-7.8,1.298,15341.821,1.555,18379.632,0.002
"ATG",2011,-2,1.287,15016.011,1.556,18154.143,0.002
"ATG",2012,3.4,1.365,15692.753,1.639,18844.398,0.002
"ATG",2013,-0.6,1.325,15019.671,1.657,18773.037,0.002
"ATG",2014,2.2,1.379,15393.018,1.723,19232.748,0.002
"ATG",2015,1.4,1.438,15809.067,1.764,19395.123,0.002
"ATG",2016,4.1,1.49,16130.768,1.854,20071.823,0.002
"ATG",2017,2.5,1.531,16327.584,1.933,20616.24,0.002
"ATG",2018,7,1.662,17451.026,2.23,23420.494,0.002
"ATG",2019,3.1,1.725,17851.361,2.424,25082.283,0.002
"ATG",2020,-18.9,1.411,14382.232,2.053,20932.99,0.001
"ATG",2021,8.2,1.601,16088.64,2.376,23875.701,0.002
"ATG",2022,9.5,1.868,18498.453,2.788,27614.42,0.002
"ATG",2023,4.2,2.044,19985.469,3.009,29422.925,0.002
"ATG",2024,5.8,2.292,22117.858,3.261,31473.728,0.002
"ATG",2025,3.5,2.437,23215.537,3.436,32736.428,0.002
"ATG",2026,2.8,2.554,24022.234,3.598,33841.675,0.002
"ATG",2027,2.8,2.678,24860.925,3.768,34982.279,0.002
"ATG",2028,2.8,2.805,25710.671,3.942,36134.011,0.002
"ATG",2029,2.8,2.939,26592.132,4.126,37327.846,0.002
"ARG",1980,0.7,233.696,8361.209,200.626,7178.033,1.515
"ARG",1981,-5.7,189.802,6671.428,206.994,7275.709,1.4
"ARG",1982,-3.1,94.25,3257.853,212.865,7357.925,1.349
"ARG",1983,3.7,116.267,3962.735,229.458,7820.67,1.364
"ARG",1984,2,130.544,4374.783,242.496,8126.533,1.332
"ARG",1985,-7,98.599,3248.745,232.774,7669.666,1.196
"ARG",1986,7.1,118.565,3857.027,254.429,8276.804,1.241
"ARG",1987,2.5,121.561,3909.984,267.327,8598.489,1.225
"ARG",1988,-2,142.386,4524.498,271.339,8622.161,1.151
"ARG",1989,-7,91.352,2867.307,262.222,8230.439,1.033
"ARG",1990,-1.3,158.024,4857.796,268.396,8250.735,0.981
"ARG",1991,10.5,211.979,6429.454,306.604,9299.495,1.061
"ARG",1992,10.3,255.787,7653.711,345.89,10349.777,1.05
"ARG",1993,6.3,264.429,7796.24,376.221,11092.261,1.095
"ARG",1994,5.8,287.835,8378.735,406.656,11837.542,1.127
"ARG",1995,-2.8,288.497,8295.123,403.368,11598.011,1.056
"ARG",1996,5.5,304.282,8645.455,433.454,12315.594,1.074
"ARG",1997,8.1,327.436,9196.516,476.692,13388.591,1.116
"ARG",1998,3.9,334.244,9283.175,500.611,13903.767,1.129
"ARG",1999,-3.4,316.998,8709.072,490.507,13475.982,1.054
"ARG",2000,-0.8,317.759,8638.543,497.659,13529.29,0.995
"ARG",2001,-4.4,300.421,8085.356,486.43,13091.488,0.929
"ARG",2002,-10.9,112.458,2997.621,440.172,11733.021,0.806
"ARG",2003,9,142.431,3761.088,489.059,12914.244,0.847
"ARG",2004,8.9,164.911,4314.098,546.962,14308.616,0.878
"ARG",2005,8.9,199.273,5163.55,614.047,15911.199,0.913
"ARG",2006,8,232.892,5976.082,683.921,17549.655,0.938
"ARG",2007,9,287.921,7315.726,765.724,19456.17,0.973
"ARG",2008,4.1,363.545,9146.79,812.141,20433.475,0.985
"ARG",2009,-5.9,334.633,8337.811,768.787,19155.3,0.933
"ARG",2010,10.1,424.729,10412.974,856.919,21008.87,0.977
"ARG",2011,6,527.644,12787.806,927.11,22469.136,0.999
"ARG",2012,-1,579.666,13889.792,934.679,22396.505,0.958
"ARG",2013,2.4,611.471,14488.829,973.452,23065.977,0.95
"ARG",2014,-2.5,563.614,13208.831,965.522,22627.919,0.895
"ARG",2015,2.7,642.464,14895.316,1001.097,23210.096,0.89
"ARG",2016,-2.1,556.774,12772.868,989.586,22701.938,0.845
"ARG",2017,2.8,643.861,14618.327,1035.699,23514.667,0.837
"ARG",2018,-2.6,524.431,11786.433,1090.043,24498.379,0.828
"ARG",2019,-2,446.762,9941.59,1057.633,23535.013,0.759
"ARG",2020,-9.9,385.218,8489.332,1011.999,22302.151,0.727
"ARG",2021,10.4,486.04,10610.191,1191.725,26015.237,0.767
"ARG",2022,5.3,632.318,13676.216,1343.968,29068.299,0.78
"ARG",2023,-1.6,645.511,13823.346,1369.902,29335.855,0.743
"ARG",2024,-3.5,604.382,12814.444,1353.804,28704.096,0.696
"ARG",2025,5,574.201,12053.982,1447.25,30381.567,0.708
"ARG",2026,4.7,611.292,12705.567,1543.379,32078.789,0.718
"ARG",2027,3.9,647.758,13330.203,1633.152,33608.602,0.723
"ARG",2028,3.3,682.87,13913.628,1718.207,35008.859,0.725
"ARG",2029,2.4,713.896,14401.771,1792.146,36153.855,0.721
"BHS",1980,7.1,2.598,12291.741,2.723,12881.602,0.021
"BHS",1981,-2.9,2.692,12496.221,2.894,13435.532,0.02
"BHS",1982,6.3,3.031,13749.496,3.266,14818.282,0.021
"BHS",1983,6.8,3.373,14961.6,3.625,16078.556,0.022
"BHS",1984,2.4,3.603,15630.102,3.846,16686.227,0.021
"BHS",1985,4.1,3.923,16801.08,4.13,17687.927,0.021
"BHS",1986,2.6,4.241,17854.136,4.323,18199.407,0.021
"BHS",1987,3.7,4.669,19329.928,4.594,19018.055,0.021
"BHS",1988,2.3,4.855,19687.5,4.863,19721.868,0.021
"BHS",1989,2.3,5.473,21818.62,5.17,20613.26,0.02
"BHS",1990,1.1,5.218,20460.303,5.42,21251.517,0.02
"BHS",1991,-4.2,5.128,19767.715,5.369,20695.596,0.019
"BHS",1992,-3.8,5.125,19417.216,5.281,20009.377,0.016
"BHS",1993,0.3,5.097,18979.006,5.423,20195.331,0.016
"BHS",1994,3.1,5.372,19660.918,5.714,20912.308,0.016
"BHS",1995,4.4,5.653,20271.249,6.089,21833.764,0.016
"BHS",1996,4.2,5.95,20974.532,6.462,22780.528,0.016
"BHS",1997,4.9,6.332,21951.756,6.899,23914.711,0.016
"BHS",1998,4.7,6.833,23300.816,7.305,24910.143,0.016
"BHS",1999,7.1,7.684,25780.485,7.938,26632.508,0.017
"BHS",2000,4.1,8.076,26601.368,8.454,27846.316,0.017
"BHS",2001,2.6,8.318,26971.273,8.872,28767.528,0.017
"BHS",2002,2.7,8.881,28357.927,9.253,29546.298,0.017
"BHS",2003,-1.3,8.87,27896.338,9.317,29300.863,0.016
"BHS",2004,0.9,9.055,28056.572,9.652,29904.354,0.015
"BHS",2005,3.4,9.836,30030.89,10.292,31423.405,0.015
"BHS",2006,2.5,10.167,30594.671,10.877,32729.592,0.015
"BHS",2007,1.4,10.618,31498.523,11.333,33618.529,0.014
"BHS",2008,-2.3,10.526,30787.585,11.283,33001.406,0.014
"BHS",2009,-4.2,9.982,28793.341,10.878,31379.366,0.013
"BHS",2010,1.5,10.096,28725.135,11.18,31810.397,0.013
"BHS",2011,0.6,10.07,28365.859,11.481,32338.255,0.012
"BHS",2012,3.1,10.72,29895.418,12.055,33618.129,0.012
"BHS",2013,-2.9,10.396,28699.505,11.91,32878.606,0.012
"BHS",2014,1.8,10.974,29990.565,12.341,33725.629,0.011
"BHS",2015,1,11.672,31573.76,12.58,34029.174,0.011
"BHS",2016,-1,11.745,31447.64,12.577,33674.995,0.011
"BHS",2017,2.8,12.237,32427.071,13.161,34875.399,0.011
"BHS",2018,2.6,12.616,33084.566,13.615,35705.02,0.01
"BHS",2019,-1.4,13.016,33778.471,13.974,36264.3,0.01
"BHS",2020,-21.4,9.958,25572.518,10.348,26574.634,0.007
"BHS",2021,15.4,11.369,28828.653,11.63,29490.156,0.007
"BHS",2022,10.8,13.136,32897.378,13.802,34564.924,0.008
"BHS",2023,2.6,14.338,35517.076,14.676,36353.911,0.008
"BHS",2024,1.9,14.825,36321.503,15.312,37516.978,0.008
"BHS",2025,1.7,15.342,37180.045,15.856,38425.276,0.008
"BHS",2026,1.6,15.878,38097.297,16.408,39370.853,0.008
"BHS",2027,1.5,16.42,39009.003,16.96,40292.751,0.008
"BHS",2028,1.5,17.006,40001.371,17.53,41234.354,0.007
"BHS",2029,1.5,17.623,41042.622,18.12,42198.444,0.007
"BRB",1980,4.4,1.048,4155.956,1.503,5961.667,0.011
"BRB",1981,-1.9,1.154,4558.06,1.614,6379.313,0.011
"BRB",1982,-4.9,1.205,4748.161,1.63,6422.299,0.01
"BRB",1983,0.5,1.28,5027.277,1.703,6689.316,0.01
"BRB",1984,3.6,1.395,5465.395,1.828,7161.266,0.01
"BRB",1985,1.1,1.46,5703.482,1.906,7447.651,0.01
"BRB",1986,5.1,1.603,6242.192,2.044,7959.82,0.01
"BRB",1987,2.6,1.765,6850.613,2.149,8340.727,0.01
"BRB",1988,3.5,1.877,7260.688,2.302,8905.425,0.01
"BRB",1989,3.6,2.077,8006.84,2.479,9553.405,0.01
"BRB",1990,-3.3,2.084,8002.166,2.487,9550.154,0.009
"BRB",1991,-3.9,2.092,8008.026,2.47,9455.406,0.009
"BRB",1992,-5.7,2.015,7685.763,2.383,9088.031,0.007
"BRB",1993,0.8,2.136,8120.165,2.459,9345.59,0.007
"BRB",1994,2,2.227,8436.868,2.561,9701.917,0.007
"BRB",1995,2,2.348,8862.759,2.668,10069.715,0.007
"BRB",1996,4,2.515,9456.705,2.825,10621.381,0.007
"BRB",1997,4.7,2.667,9990.406,3.01,11274.165,0.007
"BRB",1998,3.7,3.057,11408.029,3.157,11782.971,0.007
"BRB",1999,0.3,3.21,11938.16,3.212,11945.311,0.007
"BRB",2000,4.5,3.312,12271.786,3.431,12716.139,0.007
"BRB",2001,-2.4,3.306,12214.816,3.426,12655.345,0.007
"BRB",2002,0.8,3.364,12389.628,3.506,12915.851,0.006
"BRB",2003,2.2,3.479,12778.456,3.653,13418.257,0.006
"BRB",2004,1.4,3.754,13744.668,3.804,13930.276,0.006
"BRB",2005,4,4.213,15373.873,4.079,14886.715,0.006
"BRB",2006,5.7,4.702,17097.168,4.443,16154.968,0.006
"BRB",2007,2.3,5.273,19095.524,4.666,16897.973,0.006
"BRB",2008,0.7,5.401,19477.377,4.79,17271.39,0.006
"BRB",2009,-4.8,5.064,18183.486,4.586,16470.091,0.006
"BRB",2010,-2.2,5.138,18376.607,4.538,16233.358,0.005
"BRB",2011,-0.7,5.302,18893.915,4.602,16398.924,0.005
"BRB",2012,-0.4,5.233,18583.31,4.667,16573.89,0.005
"BRB",2013,-1.1,5.338,18893.842,4.695,16620.121,0.005
"BRB",2014,0.2,5.366,18935.288,4.785,16883.556,0.004
"BRB",2015,-0.8,5.288,18605.705,4.788,16846.607,0.004
"BRB",2016,1.8,5.331,18704.689,4.92,17264.116,0.004
"BRB",2017,0.1,5.517,19310.373,5.015,17551.344,0.004
"BRB",2018,-1.2,5.63,19654.52,5.208,18179.889,0.004
"BRB",2019,0.7,5.788,20156.276,5.276,18370.784,0.004
"BRB",2020,-15.1,5.168,17951.935,4.458,15483.649,0.003
"BRB",2021,-0.3,5.275,18276.871,4.425,15331.637,0.003
"BRB",2022,17.8,6.257,21624.512,5.586,19304.709,0.003
"BRB",2023,4.1,6.721,23167.298,6.024,20765.473,0.003
"BRB",2024,3.9,7.201,24758.604,6.408,22034.88,0.003
"BRB",2025,3,7.647,26227.919,6.721,23049.786,0.003
"BRB",2026,2.3,8.04,27505.493,7.003,23956.738,0.003
"BRB",2027,2,8.44,28801.139,7.274,24821.894,0.003
"BRB",2028,2,8.85,30122.775,7.556,25717.121,0.003
"BRB",2029,2,9.286,31527.048,7.848,26644.939,0.003
"BLZ",1980,5,0.223,1485.189,0.237,1576.994,0.002
"BLZ",1981,0.2,0.232,1544.093,0.259,1726.445,0.002
"BLZ",1982,-7.6,0.232,1514.544,0.255,1663.718,0.002
"BLZ",1983,6.1,0.244,1553.175,0.281,1783.805,0.002
"BLZ",1984,11.3,0.273,1687.191,0.324,2002.91,0.002
"BLZ",1985,-1.4,0.271,1628.2,0.329,1981.78,0.002
"BLZ",1986,7.3,0.295,1723.846,0.36,2107.878,0.002
"BLZ",1987,22,0.345,1964.493,0.451,2567.698,0.002
"BLZ",1988,10.9,0.407,2275.713,0.517,2889.339,0.002
"BLZ",1989,15.5,0.47,2557.259,0.621,3378.549,0.002
"BLZ",1990,11.2,0.533,2819.969,0.716,3788.552,0.003
"BLZ",1991,11.5,0.578,2981.814,0.825,4253.185,0.003
"BLZ",1992,12,0.672,3374.418,0.946,4751.456,0.003
"BLZ",1993,6.3,0.726,3542.791,1.029,5018.003,0.003
"BLZ",1994,0.2,0.75,3555.727,1.052,4987.282,0.003
"BLZ",1995,0.6,0.796,3677.903,1.081,4994.255,0.003
"BLZ",1996,1.1,0.828,3729.822,1.113,5012.368,0.003
"BLZ",1997,3.6,0.845,3675.268,1.173,5098.042,0.003
"BLZ",1998,3.9,0.892,3738.251,1.232,5164.972,0.003
"BLZ",1999,9,0.95,3908.248,1.361,5601.059,0.003
"BLZ",2000,13,1.082,4333.93,1.574,6299.981,0.003
"BLZ",2001,5,1.129,4409.66,1.69,6597.673,0.003
"BLZ",2002,5.1,1.199,4564.499,1.804,6868.089,0.003
"BLZ",2003,9.3,1.267,4704.716,2.011,7464.823,0.003
"BLZ",2004,4.6,1.356,4907.717,2.161,7818.739,0.003
"BLZ",2005,2.4,1.427,5030.684,2.281,8044.124,0.003
"BLZ",2006,4.4,1.584,5442.702,2.455,8433.084,0.003
"BLZ",2007,3.3,1.699,5686.947,2.604,8715.73,0.003
"BLZ",2008,-1.5,1.732,5644.95,2.614,8518.389,0.003
"BLZ",2009,-0.4,1.681,5336.621,2.618,8308.557,0.003
"BLZ",2010,1.2,1.739,5393.252,2.682,8319.038,0.003
"BLZ",2011,-0.3,1.819,5538.887,2.73,8312.672,0.003
"BLZ",2012,3.7,1.9,5684.446,2.882,8625.556,0.003
"BLZ",2013,4.4,2.022,5917.541,3.061,8960.525,0.003
"BLZ",2014,4,2.125,6086.238,3.24,9277.746,0.003
"BLZ",2015,3.2,2.195,6152.729,3.375,9461.692,0.003
"BLZ",2016,0,2.241,6153.482,3.407,9356.287,0.003
"BLZ",2017,-1.8,2.267,6103.817,3.405,9168.666,0.003
"BLZ",2018,1.1,2.293,6053.244,3.622,9562.404,0.003
"BLZ",2019,4.2,2.387,6181.462,4.061,10516.717,0.003
"BLZ",2020,-13.7,2.048,5210.543,3.768,9587.38,0.003
"BLZ",2021,17.9,2.425,6070.954,4.624,11578.936,0.003
"BLZ",2022,9.8,2.831,7121.06,5.439,13684.529,0.003
"BLZ",2023,1.1,3.069,7592.071,5.695,14088.47,0.003
"BLZ",2024,5.4,3.342,8133.122,6.146,14957.565,0.003
"BLZ",2025,2.5,3.488,8354.51,6.414,15363.459,0.003
"BLZ",2026,2.4,3.617,8530.021,6.692,15778.888,0.003
"BLZ",2027,2.2,3.743,8691.03,6.964,16168.796,0.003
"BLZ",2028,2.1,3.87,8850.247,7.241,16558.546,0.003
"BLZ",2029,2,3.997,9005.685,7.521,16945.286,0.003
"BRA",1980,9.2,145.819,1229.883,524.99,4427.939,3.965
"BRA",1981,-4.4,167.583,1382.548,549.376,4532.319,3.714
"BRA",1982,0.6,179.166,1446.228,586.799,4736.64,3.718
"BRA",1983,-3.4,143.652,1134.932,589.044,4653.791,3.502
"BRA",1984,5.3,142.957,1105.852,642.696,4971.614,3.53
"BRA",1985,7.9,226.938,1719.515,715.402,5420.615,3.677
"BRA",1986,7.5,263.256,1955.069,784.865,5828.799,3.829
"BRA",1987,3.6,286.539,2087.445,833.276,6070.43,3.819
"BRA",1988,0.3,320.105,2289.424,864.942,6186.153,3.668
"BRA",1989,3.2,439.434,3087.928,927.623,6518.464,3.654
"BRA",1990,-4.2,455.335,3106.116,922.224,6291.047,3.372
"BRA",1991,1,399.249,2677.837,963.251,6460.698,3.332
"BRA",1992,-0.5,382.465,2523.736,980.605,6470.632,2.977
"BRA",1993,4.7,429.184,2787.164,1050.674,6823.181,3.059
"BRA",1994,5.3,546.764,3495.239,1130.355,7225.904,3.132
"BRA",1995,4.4,770.86,4851.99,1205.024,7584.731,3.156
"BRA",1996,2.2,851.146,5204.574,1254.191,7669.11,3.108
"BRA",1997,3.4,883.862,5321.137,1319.129,7941.583,3.088
"BRA",1998,0.3,864.307,5123.549,1338.467,7934.334,3.02
"BRA",1999,0.5,599.642,3501.438,1363.758,7963.272,2.932
"BRA",2000,4.4,655.454,3751.971,1455.848,8333.612,2.912
"BRA",2001,1.4,559.982,3163.671,1509.318,8527.042,2.882
"BRA",2002,3.1,509.798,2844.405,1579.574,8813.197,2.892
"BRA",2003,1.1,558.232,3077.735,1629.137,8982.016,2.822
"BRA",2004,5.8,669.29,3647.959,1769.302,9643.571,2.839
"BRA",2005,3.2,891.633,4806.171,1883.216,10151.103,2.801
"BRA",2006,4,1107.628,5906.244,2018.204,10761.746,2.769
"BRA",2007,6.1,1397.114,7374.237,2198.704,11605.183,2.793
"BRA",2008,5.1,1695.855,8863.269,2355.228,12309.433,2.856
"BRA",2009,-0.1,1669.204,8640.934,2366.771,12252.012,2.872
"BRA",2010,7.5,2208.704,11341.268,2575.879,13226.64,2.938
"BRA",2011,4,2614.027,13326.088,2733.512,13935.215,2.944
"BRA",2012,1.9,2464.053,12465.45,2837.901,14356.717,2.908
"BRA",2013,3,2471.718,12406.559,2972.929,14922.341,2.9
"BRA",2014,0.5,2456.055,12230.669,3039.952,15138.365,2.818
"BRA",2015,-3.5,1800.046,8893.346,2959.374,14621.149,2.631
"BRA",2016,-3.3,1796.622,8812.503,2889.626,14173.734,2.467
"BRA",2017,1.3,2063.519,10055.567,2980.287,14523,2.409
"BRA",2018,1.8,1916.934,9281.668,3187.19,15432.162,2.422
"BRA",2019,1.2,1873.286,9010.512,3333.776,16035.469,2.391
"BRA",2020,-3.3,1476.092,7057.072,3359.777,16062.817,2.415
"BRA",2021,4.8,1670.65,7951.553,3787.77,18028.1,2.437
"BRA",2022,3,1951.849,9256.482,4180.226,19824.369,2.427
"BRA",2023,2.9,2173.671,10267.932,4456.611,21052.021,2.419
"BRA",2024,3,2188.419,10296.412,4702.004,22122.71,2.417
"BRA",2025,2.2,2307.162,10815.506,4890.95,22927.777,2.392
"BRA",2026,2.3,2444.937,11422.759,5094.01,23799.24,2.369
"BRA",2027,2.4,2571.539,11976.518,5309.554,24728.367,2.352
"BRA",2028,2.5,2709.595,12582.876,5539.337,25723.689,2.337
"BRA",2029,2.5,2854.978,13222.304,5780.426,26770.984,2.324
"CAN",1980,2.2,276.064,11281.422,290.29,11862.755,2.192
"CAN",1981,3.5,307.246,12396.666,328.886,13269.808,2.224
"CAN",1982,-3.2,314.639,12543.938,338.153,13481.384,2.142
"CAN",1983,2.6,341.863,13493.198,360.398,14224.769,2.143
"CAN",1984,5.9,356.728,13947.358,395.431,15460.587,2.172
"CAN",1985,4.7,366.184,14185.922,427.262,16552.087,2.196
"CAN",1986,2.1,379.015,14539.75,445.111,17075.347,2.172
"CAN",1987,4.1,433.14,16408.139,474.716,17983.107,2.176
"CAN",1988,4.4,509.38,19041.182,513.134,19181.534,2.176
"CAN",1989,2.3,567.225,20842.455,545.72,20052.26,2.149
"CAN",1990,0.2,596.089,21572.137,567.292,20529.995,2.074
"CAN",1991,-2.1,612.514,21885.57,574.217,20517.188,1.986
"CAN",1992,0.9,594.376,20984.778,592.533,20919.697,1.799
"CAN",1993,2.7,579.059,20210.452,622.697,21733.519,1.813
"CAN",1994,4.5,579.913,20024.581,664.576,22948.032,1.842
"CAN",1995,2.7,605.941,20706.725,696.709,23808.51,1.825
"CAN",1996,1.7,630.598,21325.69,721.447,24398.047,1.788
"CAN",1997,4.3,655.01,21930.485,765.299,25623.086,1.792
"CAN",1998,3.9,634.004,21046.556,804.028,26690.736,1.814
"CAN",1999,5.1,678.417,22340.553,857.326,28232.099,1.843
"CAN",2000,5.1,744.631,24296.721,921.798,30077.518,1.844
"CAN",2001,1.9,738.968,23859.77,960.227,31003.774,1.834
"CAN",2002,3,760.149,24279.8,1004.396,32081.282,1.839
"CAN",2003,1.8,895.599,28340.085,1042.727,32995.763,1.806
"CAN",2004,3.1,1026.473,32178.496,1103.876,34604.971,1.771
"CAN",2005,3.2,1173.505,36440.967,1175.043,36488.719,1.748
"CAN",2006,2.6,1319.356,40559.017,1243.233,38218.881,1.706
